msisdn,activation_date,nik_kk_status,registered_imei
81242125138,2023-02-17,Valid,350000000615436.0
82223893536,2023-01-28,Valid,350000000047852.0
82152011649,2023-07-09,Missing/Unregistered,
81164711960,2023-04-21,Valid,
82277853727,2023-05-30,Valid,350000000574481.0
85259298794,2023-04-29,Valid,350000000515218.0
85269614769,2023-04-06,Missing/Unregistered,350000000388738.0
81183755482,2023-08-14,Valid,
82130332321,2023-05-03,Valid,
82231553013,2023-07-03,Missing/Unregistered,
81291554844,2023-07-01,Valid,
82296780357,2023-05-16,Valid,
82158010097,2023-05-27,Valid,
85290819237,2023-01-25,Valid,
82294184007,2023-05-24,Valid,
85255756139,2023-01-08,Valid,
85230553976,2023-02-07,Missing/Unregistered,350000000980899.0
82288162151,2023-08-27,Valid,
81118209547,2023-08-08,Valid,
82219356574,2023-10-22,Valid,
81130337538,2023-01-30,Valid,350000000913655.0
81239396936,2023-10-16,Valid,350000000415141.0
81151658468,2023-02-27,Valid,
81293361720,2023-09-03,Valid,
82273213482,2023-04-09,Valid,
82256767342,2023-05-06,Valid,
82166342379,2023-03-18,Valid,
82210716404,2023-06-05,Missing/Unregistered,
81151172071,2023-07-17,Valid,
81113386287,2023-04-21,Valid,350000000652556.0
81227534145,2023-02-21,Valid,350000000077061.0
82139970673,2023-02-08,Valid,350000000265060.0
81278881554,2023-09-25,Missing/Unregistered,
85210001199,2023-10-25,Valid,
81251031532,2023-05-05,Valid,
82132890841,2023-02-26,Valid,
85257798732,2023-02-18,Missing/Unregistered,
81254358167,2023-04-29,Valid,
82116293327,2023-01-07,Valid,
82125755547,2023-02-11,Missing/Unregistered,
85284403510,2023-08-05,Missing/Unregistered,
82134780398,2023-03-08,Valid,
82181308618,2023-02-28,Valid,
82284386419,2023-03-06,Missing/Unregistered,350000000136375.0
85268142399,2023-05-04,Valid,
81220594399,2023-07-22,Valid,350000000064370.0
81126789505,2023-10-11,Missing/Unregistered,
81160210060,2023-10-11,Valid,
85259196773,2023-05-02,Missing/Unregistered,
81243220918,2023-06-23,Missing/Unregistered,350000000436436.0
81195140110,2023-03-11,Valid,
81115559610,2023-02-19,Valid,
81220995447,2023-06-30,Valid,
81262668529,2023-02-18,Missing/Unregistered,
82277959065,2023-08-18,Missing/Unregistered,
82297402185,2023-09-04,Valid,350000000678902.0
81227080819,2023-01-18,Valid,
82249812934,2023-10-01,Valid,
82225996203,2023-10-06,Valid,
85227586971,2023-04-01,Missing/Unregistered,
82135472877,2023-08-06,Valid,350000000496188.0
81166322259,2023-07-08,Valid,
81143847094,2023-05-23,Valid,
85222790961,2023-03-26,Valid,
81186316542,2023-04-28,Valid,
85299532672,2023-02-14,Valid,350000000827192.0
82254710195,2023-06-27,Valid,350000000783426.0
81132992532,2023-09-12,Valid,
85273452460,2023-01-13,Valid,350000000119794.0
85273507226,2023-07-08,Valid,
82249848142,2023-10-05,Valid,
81186831578,2023-03-19,Valid,
85281341523,2023-02-16,Missing/Unregistered,
81214228157,2023-09-07,Valid,
82257366447,2023-01-14,Valid,
81133107664,2023-07-30,Valid,350000000863510.0
81175805078,2023-01-23,Valid,
82286966117,2023-04-30,Valid,
81216212635,2023-07-09,Valid,350000000052288.0
82261160499,2023-02-22,Missing/Unregistered,
81227956178,2023-04-10,Valid,350000000775434.0
81251998410,2023-07-15,Valid,
81231191490,2023-08-14,Valid,
82219338961,2023-08-01,Valid,
85295374293,2023-03-29,Valid,
82264662011,2023-10-24,Missing/Unregistered,
85270376913,2023-06-01,Valid,350000000647567.0
81183875254,2023-02-05,Valid,
85275039226,2023-05-22,Valid,
85295470457,2023-07-08,Valid,350000000714064.0
81158036326,2023-04-23,Valid,
82186511191,2023-08-30,Valid,
82148265046,2023-08-24,Valid,
81236261148,2023-05-06,Valid,350000000152996.0
82159335270,2023-04-18,Valid,350000000595155.0
81146564312,2023-03-03,Valid,
82268039892,2023-03-31,Valid,
81259372596,2023-05-20,Valid,350000000953223.0
82187895123,2023-01-16,Valid,
85257223202,2023-06-18,Valid,
82178767778,2023-10-11,Valid,
82282795328,2023-01-25,Valid,
82128085765,2023-07-27,Valid,350000000030942.0
82166390207,2023-02-08,Valid,
81113971546,2023-03-04,Valid,
81235767880,2023-04-20,Valid,350000000896726.0
81281516213,2023-05-19,Valid,350000000962063.0
81124173059,2023-04-06,Valid,
85229588879,2023-02-18,Missing/Unregistered,
82114830253,2023-10-24,Valid,
81225319629,2023-03-31,Valid,350000000243630.0
81118015632,2023-10-25,Valid,
81139036831,2023-01-22,Valid,
82112533735,2023-08-27,Valid,
81221363426,2023-03-25,Valid,
85272328112,2023-04-19,Valid,350000000280942.0
81246597009,2023-03-15,Valid,
82180620802,2023-05-12,Valid,350000000560987.0
81159879781,2023-03-20,Valid,350000000749733.0
81289026244,2023-06-12,Valid,
82125513706,2023-06-23,Valid,350000000627753.0
82297190705,2023-10-19,Valid,350000000074453.0
81263229668,2023-08-21,Valid,
81213538546,2023-04-02,Valid,
82280253943,2023-01-04,Valid,350000000441924.0
85299066790,2023-03-10,Valid,
81123990992,2023-07-21,Missing/Unregistered,
82164575026,2023-06-13,Valid,350000000097805.0
82256117024,2023-01-28,Valid,
82163891521,2023-01-03,Valid,
81247709217,2023-02-02,Valid,350000000209791.0
81112922026,2023-04-03,Valid,
81134245982,2023-07-29,Valid,350000000560215.0
82228898414,2023-09-13,Valid,350000000901560.0
82124588056,2023-08-11,Valid,350000000274562.0
82112491663,2023-10-11,Valid,350000000048287.0
82185686971,2023-08-27,Missing/Unregistered,
85299868372,2023-03-09,Valid,350000000762018.0
85220937118,2023-02-08,Valid,
82291898793,2023-10-02,Valid,
82148485602,2023-02-17,Valid,
81163658573,2023-01-28,Valid,
82271140128,2023-06-08,Valid,350000000974029.0
82137326283,2023-10-16,Valid,
82248955668,2023-01-11,Valid,
81169290668,2023-04-25,Valid,
81160769711,2023-05-14,Valid,
85281454167,2023-09-02,Missing/Unregistered,350000000883888.0
81198019567,2023-04-09,Valid,
82249917667,2023-02-25,Valid,
82141341943,2023-01-15,Valid,350000000810167.0
82238060307,2023-03-25,Valid,350000000448258.0
81282161080,2023-03-19,Valid,350000000316589.0
82261298943,2023-03-20,Valid,
85280618379,2023-07-24,Valid,
81223964166,2023-09-15,Valid,
85272250935,2023-03-15,Valid,350000000796402.0
85221769294,2023-06-06,Valid,350000000372421.0
85233493884,2023-01-10,Valid,
81122323549,2023-08-10,Missing/Unregistered,
81276293402,2023-02-01,Valid,
82162307755,2023-04-02,Valid,
81164929354,2023-10-13,Missing/Unregistered,
81153350492,2023-08-15,Valid,350000000461615.0
81166614545,2023-06-10,Valid,
85251520942,2023-09-22,Missing/Unregistered,
85210290056,2023-03-22,Valid,350000000195465.0
82177637682,2023-02-22,Valid,
82244889079,2023-08-01,Valid,
82242308144,2023-09-20,Valid,
82265164292,2023-03-31,Valid,
85247435613,2023-03-15,Valid,
81220788967,2023-01-07,Valid,
85277237919,2023-07-29,Valid,
82216415757,2023-07-08,Missing/Unregistered,350000000306009.0
82191444500,2023-04-22,Valid,350000000925773.0
81179876455,2023-09-06,Valid,
85229806720,2023-09-16,Valid,350000000245667.0
82231754994,2023-01-25,Valid,
85294324836,2023-08-02,Valid,
82279924004,2023-10-15,Valid,350000000193904.0
82166081628,2023-08-27,Valid,
85279075592,2023-09-22,Valid,350000000909187.0
82140591596,2023-10-20,Valid,
81276022117,2023-03-31,Valid,
85244577592,2023-04-12,Valid,
82277501889,2023-09-02,Valid,
85214261544,2023-01-07,Valid,
85237286905,2023-02-26,Valid,350000000081963.0
82192100165,2023-04-23,Valid,
81179496375,2023-02-15,Valid,
81134921996,2023-06-26,Valid,
82151207953,2023-10-26,Valid,350000000526690.0
81278212462,2023-06-12,Valid,
85268950869,2023-03-23,Valid,
82193156986,2023-10-16,Valid,350000000476500.0
81162898111,2023-08-26,Valid,
81140073840,2023-05-31,Valid,
81158263232,2023-07-13,Valid,
82160586693,2023-03-31,Missing/Unregistered,350000000799752.0
82293639520,2023-10-02,Valid,
82193360351,2023-08-10,Valid,
85243021938,2023-01-05,Valid,
82298785829,2023-07-24,Valid,
81255107434,2023-08-12,Valid,350000000727165.0
82283411473,2023-02-25,Valid,350000000206401.0
82192486218,2023-09-02,Missing/Unregistered,
82156466695,2023-04-14,Valid,
81220335883,2023-05-05,Valid,
82266243508,2023-04-23,Missing/Unregistered,350000000926241.0
85244203957,2023-05-09,Valid,
81115759136,2023-04-04,Valid,
81219785872,2023-04-03,Valid,350000000192442.0
81242832286,2023-03-02,Valid,
85275334659,2023-04-15,Valid,
85265503020,2023-02-01,Valid,
82267975341,2023-04-05,Valid,350000000690746.0
82184655959,2023-10-08,Valid,350000000507474.0
82271788473,2023-03-16,Valid,350000000655738.0
85237917705,2023-06-11,Valid,
81224594111,2023-02-13,Valid,
81260235310,2023-08-31,Valid,
82255949400,2023-08-06,Valid,
81125196593,2023-07-05,Valid,
85247335186,2023-01-18,Valid,
82132549224,2023-03-16,Valid,350000000819713.0
82238158882,2023-01-25,Valid,
81168405970,2023-04-04,Valid,
82178270831,2023-05-01,Valid,
82151817972,2023-05-21,Valid,
82142158370,2023-03-30,Valid,
81272274451,2023-08-01,Valid,
81136023638,2023-01-30,Valid,350000000990712.0
85236148891,2023-10-11,Valid,
85273295908,2023-10-23,Valid,350000000626292.0
85239332046,2023-04-12,Valid,
85266840078,2023-01-26,Valid,
81263975841,2023-08-07,Missing/Unregistered,350000000842848.0
82170682056,2023-04-22,Valid,
82228195171,2023-07-08,Valid,
82287164654,2023-09-27,Valid,350000000581488.0
82122511399,2023-06-15,Valid,
85244281786,2023-03-02,Valid,
82256922354,2023-04-13,Valid,350000000251613.0
81245703102,2023-07-23,Valid,
82289064442,2023-01-27,Valid,
81166771606,2023-08-28,Valid,
81146841938,2023-04-24,Valid,
85269773766,2023-09-17,Valid,350000000624990.0
82147883773,2023-09-30,Valid,
81264693986,2023-06-15,Valid,350000000474334.0
85277356364,2023-07-18,Valid,
82262855646,2023-03-29,Valid,
81271330211,2023-06-29,Valid,350000000932955.0
81142851166,2023-04-22,Valid,
81271688824,2023-06-04,Valid,
82243598069,2023-10-17,Valid,
81245273316,2023-01-15,Missing/Unregistered,
85214121662,2023-02-28,Valid,
85222805554,2023-03-31,Missing/Unregistered,
85265005450,2023-09-22,Valid,350000000117995.0
81266346182,2023-10-22,Valid,350000000903894.0
81289369491,2023-09-09,Valid,
81280807107,2023-06-28,Valid,
81225757147,2023-08-25,Valid,
82179477479,2023-07-20,Missing/Unregistered,
81163329045,2023-04-15,Valid,350000000328540.0
81170804686,2023-09-24,Valid,
81244066096,2023-05-03,Missing/Unregistered,
81189816397,2023-06-14,Valid,
82133166722,2023-02-01,Missing/Unregistered,350000000740148.0
81245033552,2023-09-01,Valid,350000000550642.0
82288508728,2023-05-19,Valid,
81119644569,2023-08-24,Valid,
81167225083,2023-10-07,Valid,
81113401993,2023-09-29,Valid,
82113145048,2023-04-09,Valid,
81241433327,2023-02-12,Valid,350000000984963.0
81248599773,2023-04-25,Valid,350000000325947.0
81210390755,2023-09-16,Valid,
85228277408,2023-04-10,Valid,
82256441068,2023-06-06,Valid,
82115188347,2023-04-02,Valid,
81277484408,2023-09-06,Valid,
81237084491,2023-05-15,Valid,
81275064871,2023-05-19,Valid,
81285503788,2023-08-20,Missing/Unregistered,
81153824518,2023-10-23,Valid,
85227681342,2023-10-24,Valid,
81150688573,2023-02-16,Valid,
81124155388,2023-03-10,Valid,
85282490704,2023-06-07,Missing/Unregistered,
81145556912,2023-05-25,Valid,350000000828312.0
82116099050,2023-04-04,Valid,350000000568568.0
82173530336,2023-03-22,Valid,
81270315228,2023-10-02,Valid,
81274652963,2023-10-10,Missing/Unregistered,350000000666896.0
81259508931,2023-06-03,Valid,
81292677225,2023-04-26,Valid,
82134377577,2023-05-11,Valid,
85286545068,2023-02-25,Valid,350000000239618.0
81254646141,2023-04-28,Valid,
85242916409,2023-03-17,Valid,
82222086763,2023-02-19,Valid,
82154148478,2023-07-19,Valid,
81148782762,2023-06-08,Missing/Unregistered,350000000545324.0
81112954108,2023-09-10,Missing/Unregistered,350000000663659.0
82289525710,2023-05-18,Valid,350000000801490.0
82181286677,2023-01-04,Valid,
82122893339,2023-07-15,Missing/Unregistered,
85220858721,2023-03-04,Valid,
82127569927,2023-08-16,Missing/Unregistered,350000000530096.0
81249956242,2023-05-14,Valid,
85276270672,2023-06-07,Valid,350000000847775.0
81261677857,2023-04-18,Valid,
85298056935,2023-07-04,Valid,
82122470576,2023-01-11,Valid,350000000115152.0
81172108886,2023-08-08,Valid,
81251816796,2023-09-18,Valid,350000000202514.0
81238784614,2023-04-26,Valid,350000000136976.0
81260102809,2023-01-10,Valid,
81250484554,2023-05-18,Valid,
85279548777,2023-09-10,Valid,350000000368705.0
82171924104,2023-02-06,Valid,350000000296189.0
85224443482,2023-09-28,Valid,350000000838186.0
81279796705,2023-05-08,Valid,
82166765950,2023-02-13,Valid,
82226824488,2023-02-23,Valid,
82139619240,2023-03-24,Valid,
82189854308,2023-02-24,Valid,350000000794742.0
82135783743,2023-07-08,Valid,
82165512459,2023-10-02,Valid,
85283491090,2023-03-12,Valid,
82261651227,2023-05-07,Valid,
82110023908,2023-05-16,Valid,
81182982784,2023-05-04,Valid,
81166832581,2023-01-18,Valid,
81182895611,2023-01-25,Valid,
85222616380,2023-03-29,Valid,
85297631071,2023-09-22,Valid,
82287807077,2023-08-22,Valid,
81245090143,2023-06-25,Missing/Unregistered,
82289424836,2023-03-24,Valid,350000000436434.0
82123406944,2023-03-09,Valid,350000000070661.0
81172420530,2023-03-25,Valid,
81210884311,2023-08-05,Valid,
82121288162,2023-05-01,Valid,
81133720489,2023-05-23,Missing/Unregistered,350000000312016.0
81130512417,2023-03-25,Valid,
81287422365,2023-10-24,Valid,350000000447268.0
82174444021,2023-03-22,Valid,
82169837089,2023-01-31,Valid,350000000859110.0
81212561823,2023-04-19,Missing/Unregistered,
82294708417,2023-10-26,Valid,350000000623798.0
82296361701,2023-05-04,Valid,350000000310750.0
82137458488,2023-01-03,Valid,
82246884305,2023-04-12,Valid,350000000818326.0
85219062729,2023-08-17,Valid,350000000701891.0
85224479484,2023-01-27,Valid,350000000225752.0
82163168563,2023-04-22,Valid,350000000183306.0
85254123513,2023-05-04,Valid,
82226010221,2023-07-22,Valid,350000000746259.0
82257077832,2023-01-23,Valid,
81171280973,2023-08-15,Valid,
82184250799,2023-07-31,Missing/Unregistered,
82139315556,2023-01-25,Valid,
81229362219,2023-02-18,Valid,
82245151477,2023-06-06,Valid,350000000173691.0
85296297699,2023-07-17,Valid,
82189798337,2023-10-10,Valid,
85275770766,2023-05-26,Valid,
81263835111,2023-06-10,Valid,350000000181078.0
81131086119,2023-06-15,Valid,350000000705282.0
82257821238,2023-05-01,Valid,
85220856897,2023-06-07,Valid,
85244540794,2023-06-23,Missing/Unregistered,
82244348609,2023-01-02,Valid,
81166808111,2023-05-26,Valid,350000000099053.0
81117480112,2023-09-04,Valid,
82146319096,2023-06-27,Valid,350000000884708.0
81155283523,2023-03-01,Valid,
82128808962,2023-04-29,Valid,
82237436313,2023-04-02,Valid,
85211873391,2023-05-17,Valid,
85225312375,2023-04-17,Valid,
81132089579,2023-05-10,Valid,
81223555465,2023-09-18,Valid,
85251718772,2023-08-20,Valid,350000000638812.0
85240261020,2023-06-04,Valid,
82223967146,2023-01-14,Valid,
81219650488,2023-08-31,Valid,
85230515029,2023-09-14,Valid,
82170057230,2023-04-10,Valid,350000000867369.0
82278776763,2023-03-26,Valid,
81277057467,2023-04-22,Valid,
81278993324,2023-02-25,Valid,350000000118981.0
82141025619,2023-10-16,Valid,
81243686384,2023-08-23,Valid,350000000687444.0
85216292978,2023-04-17,Valid,
82180812366,2023-08-01,Valid,
82289773622,2023-02-24,Valid,350000000863841.0
81243999836,2023-03-28,Valid,
81237230876,2023-07-07,Valid,350000000756719.0
82234519793,2023-01-09,Valid,
81111240870,2023-06-17,Valid,
81156607588,2023-06-23,Missing/Unregistered,
81214024813,2023-01-15,Valid,350000000469340.0
85284986040,2023-09-04,Valid,
82111153710,2023-05-10,Valid,350000000159394.0
81263834223,2023-08-24,Valid,350000000464158.0
81175318717,2023-02-21,Valid,
81188788969,2023-07-01,Valid,
82180519989,2023-03-31,Valid,
85264138097,2023-04-13,Valid,350000000477095.0
85211280666,2023-03-22,Valid,350000000611150.0
82190496310,2023-07-18,Valid,
82288528275,2023-08-12,Missing/Unregistered,
82136180330,2023-05-09,Valid,
82263926312,2023-10-18,Valid,
82137958639,2023-02-20,Valid,350000000785782.0
81223589472,2023-04-08,Missing/Unregistered,
82265575048,2023-05-23,Valid,
81184212624,2023-03-14,Missing/Unregistered,
81183291237,2023-03-01,Valid,350000000700896.0
85291175246,2023-04-24,Valid,
82158930234,2023-03-04,Valid,
81114827918,2023-10-23,Valid,350000000189434.0
81270104736,2023-09-20,Valid,
81261486812,2023-04-13,Valid,
82253076864,2023-01-16,Valid,
82272839703,2023-09-22,Valid,
82268656670,2023-04-16,Missing/Unregistered,
82284330252,2023-05-02,Valid,350000000199007.0
85225254953,2023-10-03,Valid,
82288076709,2023-10-23,Valid,
82148425450,2023-07-19,Valid,350000000900618.0
81268608482,2023-06-03,Missing/Unregistered,
85250616853,2023-01-03,Valid,350000000508404.0
82126605621,2023-04-26,Valid,
82192476981,2023-09-15,Valid,
82160977828,2023-06-11,Valid,
81282216058,2023-10-12,Valid,
82177532253,2023-08-21,Missing/Unregistered,350000000350504.0
82271135415,2023-06-21,Valid,
82194256410,2023-02-16,Valid,
81240955301,2023-08-14,Valid,
81154614890,2023-05-18,Valid,
82168204455,2023-10-11,Valid,
85294658262,2023-08-22,Valid,
85283610422,2023-08-21,Missing/Unregistered,
81114493212,2023-07-20,Valid,350000000470568.0
81296636994,2023-04-12,Valid,350000000994782.0
82168349497,2023-07-06,Valid,
81177186984,2023-04-05,Valid,350000000620822.0
85237700753,2023-08-22,Valid,350000000476207.0
82195133458,2023-03-26,Valid,350000000574957.0
85258567483,2023-07-18,Valid,350000000092729.0
81117864611,2023-10-01,Missing/Unregistered,350000000917477.0
85279323509,2023-05-10,Valid,350000000643495.0
81229588888,2023-04-12,Missing/Unregistered,
85269565815,2023-08-23,Valid,350000000478035.0
82241660925,2023-08-21,Valid,
82151819098,2023-06-09,Valid,
82211152859,2023-07-11,Valid,
81244630069,2023-10-12,Valid,
81122789836,2023-07-19,Valid,
81263585136,2023-03-18,Valid,350000000537106.0
82132079152,2023-08-10,Valid,
81164467614,2023-09-21,Valid,350000000617012.0
85217314083,2023-01-18,Valid,
82261226083,2023-07-10,Valid,
82292737792,2023-10-07,Valid,
81219354192,2023-08-31,Valid,350000000631762.0
81146695840,2023-07-17,Valid,350000000820562.0
81220898048,2023-05-11,Valid,
81140926317,2023-06-08,Valid,
82239476826,2023-03-17,Valid,350000000423702.0
85210843991,2023-09-28,Valid,
81154688773,2023-10-23,Valid,
82143079153,2023-08-19,Valid,350000000415510.0
82275829489,2023-05-29,Missing/Unregistered,
82273217167,2023-05-30,Valid,
85261715989,2023-07-03,Valid,
81256539594,2023-08-11,Valid,350000000492256.0
82166091595,2023-09-15,Valid,
82274695283,2023-06-23,Valid,350000000485835.0
85215445892,2023-06-24,Valid,350000000466344.0
85295150731,2023-06-18,Valid,
82287133709,2023-03-07,Valid,
82223129991,2023-10-15,Valid,
81243057750,2023-08-17,Missing/Unregistered,350000000989285.0
81155689364,2023-04-12,Valid,
81275131218,2023-01-07,Valid,350000000232549.0
82197071204,2023-10-23,Valid,350000000985152.0
85254318806,2023-08-06,Valid,
81218687275,2023-06-21,Valid,
85226724853,2023-10-05,Valid,
81126141270,2023-08-05,Valid,
82258987371,2023-09-29,Valid,
85295991783,2023-04-14,Valid,350000000328898.0
81247547110,2023-09-13,Valid,350000000867462.0
82291789023,2023-08-27,Valid,350000000406312.0
81156174503,2023-10-16,Valid,350000000023014.0
82167674155,2023-05-22,Valid,
82221107242,2023-10-03,Missing/Unregistered,
82290088900,2023-03-29,Valid,
81140906947,2023-05-03,Valid,
82229533341,2023-01-19,Valid,
82121733931,2023-04-08,Valid,350000000305806.0
82288603180,2023-03-18,Valid,
