msisdn,activation_date,nik_kk_status,registered_imei
082135472877,2023-08-06,Valid,350000000496188
081166322259,2023-07-08,Valid,
081143847094,2023-05-23,Valid,
085222790961,2023-03-26,Valid,
081186316542,2023-04-28,Valid,
085299532672,2023-02-14,Valid,350000000827192
082254710195,2023-06-27,Valid,350000000783426
081132992532,2023-09-12,Valid,
085273452460,2023-01-13,Valid,350000000119794
085273507226,2023-07-08,Valid,
082249848142,2023-10-05,Valid,
081186831578,2023-03-19,Valid,
085281341523,2023-02-16,nan,
081214228157,2023-09-07,Valid,
082257366447,2023-01-14,Valid,
081133107664,2023-07-30,Valid,350000000863510
081175805078,2023-01-23,Valid,
082286966117,2023-04-30,Valid,
081216212635,2023-07-09,Valid,350000000052288
082261160499,2023-02-22,nan,
081227956178,2023-04-10,Valid,350000000775434
081251998410,2023-07-15,Valid,
081231191490,2023-08-14,Valid,
082219338961,2023-08-01,Valid,
085295374293,2023-03-29,Valid,
082264662011,2023-10-24,nan,
085270376913,2023-06-01,Valid,350000000647567
081183875254,2023-02-05,Valid,
085275039226,2023-05-22,Valid,
085295470457,2023-07-08,Valid,350000000714064
081158036326,2023-04-23,Valid,
082186511191,2023-08-30,Valid,
082148265046,2023-08-24,Valid,
081236261148,2023-05-06,Valid,350000000152996
082159335270,2023-04-18,Valid,350000000595155
081146564312,2023-03-03,Valid,
082268039892,2023-03-31,Valid,
081259372596,2023-05-20,Valid,350000000953223
082187895123,2023-01-16,Valid,
085257223202,2023-06-18,Valid,
082178767778,2023-10-11,Valid,
082282795328,2023-01-25,Valid,
082128085765,2023-07-27,Valid,350000000030942
082166390207,2023-02-08,Valid,
081113971546,2023-03-04,Valid,
081235767880,2023-04-20,Valid,350000000896726
081281516213,2023-05-19,Valid,350000000962063
081124173059,2023-04-06,Valid,
085229588879,2023-02-18,nan,
082114830253,2023-10-24,Valid,
081225319629,2023-03-31,Valid,350000000243630
081118015632,2023-10-25,Valid,
081139036831,2023-01-22,Valid,
082112533735,2023-08-27,Valid,
081221363426,2023-03-25,Valid,
085272328112,2023-04-19,Valid,350000000280942
081246597009,2023-03-15,Valid,
082180620802,2023-05-12,Valid,350000000560987
081159879781,2023-03-20,Valid,350000000749733
081289026244,2023-06-12,Valid,
082125513706,2023-06-23,Valid,350000000627753
082297190705,2023-10-19,Valid,350000000074453
081263229668,2023-08-21,Valid,
081213538546,2023-04-02,Valid,
082280253943,2023-01-04,Valid,350000000441924
085299066790,2023-03-10,Valid,
081123990992,2023-07-21,nan,
082164575026,2023-06-13,Valid,350000000097805
082256117024,2023-01-28,Valid,
082163891521,2023-01-03,Valid,
081247709217,2023-02-02,Valid,350000000209791
081112922026,2023-04-03,Valid,
081134245982,2023-07-29,Valid,350000000560215
082228898414,2023-09-13,Valid,350000000901560
082124588056,2023-08-11,Valid,350000000274562
082112491663,2023-10-11,Valid,350000000048287
082185686971,2023-08-27,nan,
085299868372,2023-03-09,Valid,350000000762018
085220937118,2023-02-08,Valid,
082291898793,2023-10-02,Valid,
082148485602,2023-02-17,Valid,
081163658573,2023-01-28,Valid,
082271140128,2023-06-08,Valid,350000000974029
082137326283,2023-10-16,Valid,
082248955668,2023-01-11,Valid,
081169290668,2023-04-25,Valid,
081160769711,2023-05-14,Valid,
085281454167,2023-09-02,nan,350000000883888
081198019567,2023-04-09,Valid,
082249917667,2023-02-25,Valid,
082141341943,2023-01-15,Valid,350000000810167
082238060307,2023-03-25,Valid,350000000448258
081282161080,2023-03-19,Valid,350000000316589
082261298943,2023-03-20,Valid,
085280618379,2023-07-24,Valid,
081223964166,2023-09-15,Valid,
085272250935,2023-03-15,Valid,350000000796402
085221769294,2023-06-06,Valid,350000000372421
085233493884,2023-01-10,Valid,
081122323549,2023-08-10,nan,
081276293402,2023-02-01,Valid,
082162307755,2023-04-02,Valid,
081164929354,2023-10-13,nan,
081153350492,2023-08-15,Valid,350000000461615
081166614545,2023-06-10,Valid,
085251520942,2023-09-22,nan,
085210290056,2023-03-22,Valid,350000000195465
082177637682,2023-02-22,Valid,
082244889079,2023-08-01,Valid,
082242308144,2023-09-20,Valid,
082265164292,2023-03-31,Valid,
085247435613,2023-03-15,Valid,
081220788967,2023-01-07,Valid,
085277237919,2023-07-29,Valid,
082216415757,2023-07-08,nan,350000000306009
082191444500,2023-04-22,Valid,350000000925773
081179876455,2023-09-06,Valid,
085229806720,2023-09-16,Valid,350000000245667
082231754994,2023-01-25,Valid,
085294324836,2023-08-02,Valid,
082279924004,2023-10-15,Valid,350000000193904
082166081628,2023-08-27,Valid,
085279075592,2023-09-22,Valid,350000000909187
082140591596,2023-10-20,Valid,
081276022117,2023-03-31,Valid,
085244577592,2023-04-12,Valid,
082277501889,2023-09-02,Valid,
085214261544,2023-01-07,Valid,
085237286905,2023-02-26,Valid,350000000081963
082192100165,2023-04-23,Valid,
081179496375,2023-02-15,Valid,
081134921996,2023-06-26,Valid,
082151207953,2023-10-26,Valid,350000000526690
081278212462,2023-06-12,Valid,
085268950869,2023-03-23,Valid,
082193156986,2023-10-16,Valid,350000000476500
081162898111,2023-08-26,Valid,
081140073840,2023-05-31,Valid,
081158263232,2023-07-13,Valid,
082160586693,2023-03-31,nan,350000000799752
082293639520,2023-10-02,Valid,
082193360351,2023-08-10,Valid,
085243021938,2023-01-05,Valid,
082298785829,2023-07-24,Valid,
081255107434,2023-08-12,Valid,350000000727165
082283411473,2023-02-25,Valid,350000000206401
082192486218,2023-09-02,nan,
082156466695,2023-04-14,Valid,
081220335883,2023-05-05,Valid,
082266243508,2023-04-23,nan,350000000926241
085244203957,2023-05-09,Valid,
081115759136,2023-04-04,Valid,
081219785872,2023-04-03,Valid,350000000192442
081242832286,2023-03-02,Valid,
085275334659,2023-04-15,Valid,
085265503020,2023-02-01,Valid,
082267975341,2023-04-05,Valid,350000000690746
082184655959,2023-10-08,Valid,350000000507474
082271788473,2023-03-16,Valid,350000000655738
085237917705,2023-06-11,Valid,
081224594111,2023-02-13,Valid,
081260235310,2023-08-31,Valid,
082255949400,2023-08-06,Valid,
081125196593,2023-07-05,Valid,
085247335186,2023-01-18,Valid,
082132549224,2023-03-16,Valid,350000000819713
082238158882,2023-01-25,Valid,
081168405970,2023-04-04,Valid,
082178270831,2023-05-01,Valid,
082151817972,2023-05-21,Valid,
082142158370,2023-03-30,Valid,
081272274451,2023-08-01,Valid,
081136023638,2023-01-30,Valid,350000000990712
085236148891,2023-10-11,Valid,
085273295908,2023-10-23,Valid,350000000626292
085239332046,2023-04-12,Valid,
085266840078,2023-01-26,Valid,
081263975841,2023-08-07,nan,350000000842848
082170682056,2023-04-22,Valid,
082228195171,2023-07-08,Valid,
082287164654,2023-09-27,Valid,350000000581488
082122511399,2023-06-15,Valid,
085244281786,2023-03-02,Valid,
082256922354,2023-04-13,Valid,350000000251613
081245703102,2023-07-23,Valid,
082289064442,2023-01-27,Valid,
081166771606,2023-08-28,Valid,
081146841938,2023-04-24,Valid,
085269773766,2023-09-17,Valid,350000000624990
082147883773,2023-09-30,Valid,
081264693986,2023-06-15,Valid,350000000474334
085277356364,2023-07-18,Valid,
082262855646,2023-03-29,Valid,
081271330211,2023-06-29,Valid,350000000932955
081142851166,2023-04-22,Valid,
081271688824,2023-06-04,Valid,
082243598069,2023-10-17,Valid,
081245273316,2023-01-15,nan,
085214121662,2023-02-28,Valid,
085222805554,2023-03-31,nan,
085265005450,2023-09-22,Valid,350000000117995
081266346182,2023-10-22,Valid,350000000903894
081289369491,2023-09-09,Valid,
081280807107,2023-06-28,Valid,
081225757147,2023-08-25,Valid,
082179477479,2023-07-20,nan,
081163329045,2023-04-15,Valid,350000000328540
081170804686,2023-09-24,Valid,
081244066096,2023-05-03,nan,
081189816397,2023-06-14,Valid,
082133166722,2023-02-01,nan,350000000740148
081245033552,2023-09-01,Valid,350000000550642
082288508728,2023-05-19,Valid,
081119644569,2023-08-24,Valid,
081167225083,2023-10-07,Valid,
081113401993,2023-09-29,Valid,
082113145048,2023-04-09,Valid,
081241433327,2023-02-12,Valid,350000000984963
081248599773,2023-04-25,Valid,350000000325947
081210390755,2023-09-16,Valid,
085228277408,2023-04-10,Valid,
082256441068,2023-06-06,Valid,
082115188347,2023-04-02,Valid,
081277484408,2023-09-06,Valid,
081237084491,2023-05-15,Valid,
081275064871,2023-05-19,Valid,
081285503788,2023-08-20,nan,
081153824518,2023-10-23,Valid,
085227681342,2023-10-24,Valid,
081150688573,2023-02-16,Valid,
081124155388,2023-03-10,Valid,
085282490704,2023-06-07,nan,
081145556912,2023-05-25,Valid,350000000828312
082116099050,2023-04-04,Valid,350000000568568
082173530336,2023-03-22,Valid,
081270315228,2023-10-02,Valid,
081274652963,2023-10-10,nan,350000000666896
081259508931,2023-06-03,Valid,
081292677225,2023-04-26,Valid,
082134377577,2023-05-11,Valid,
085286545068,2023-02-25,Valid,350000000239618
081254646141,2023-04-28,Valid,
085242916409,2023-03-17,Valid,
082222086763,2023-02-19,Valid,
082154148478,2023-07-19,Valid,
081148782762,2023-06-08,nan,350000000545324
081112954108,2023-09-10,nan,350000000663659
082289525710,2023-05-18,Valid,350000000801490
082181286677,2023-01-04,Valid,
082122893339,2023-07-15,nan,
085220858721,2023-03-04,Valid,
082127569927,2023-08-16,nan,350000000530096
081249956242,2023-05-14,Valid,
085276270672,2023-06-07,Valid,350000000847775
081261677857,2023-04-18,Valid,
085298056935,2023-07-04,Valid,
082122470576,2023-01-11,Valid,350000000115152
081172108886,2023-08-08,Valid,
081251816796,2023-09-18,Valid,350000000202514
081238784614,2023-04-26,Valid,350000000136976
081260102809,2023-01-10,Valid,
081250484554,2023-05-18,Valid,
085279548777,2023-09-10,Valid,350000000368705
082171924104,2023-02-06,Valid,350000000296189
085224443482,2023-09-28,Valid,350000000838186
081279796705,2023-05-08,Valid,
082166765950,2023-02-13,Valid,
082226824488,2023-02-23,Valid,
082139619240,2023-03-24,Valid,
082189854308,2023-02-24,Valid,350000000794742
082135783743,2023-07-08,Valid,
082165512459,2023-10-02,Valid,
085283491090,2023-03-12,Valid,
082261651227,2023-05-07,Valid,
082110023908,2023-05-16,Valid,
081182982784,2023-05-04,Valid,
081166832581,2023-01-18,Valid,
081182895611,2023-01-25,Valid,
085222616380,2023-03-29,Valid,
085297631071,2023-09-22,Valid,
082287807077,2023-08-22,Valid,
081245090143,2023-06-25,nan,
082289424836,2023-03-24,Valid,350000000436434
082123406944,2023-03-09,Valid,350000000070661
081172420530,2023-03-25,Valid,
081210884311,2023-08-05,Valid,
082121288162,2023-05-01,Valid,
081133720489,2023-05-23,nan,350000000312016
081130512417,2023-03-25,Valid,
081287422365,2023-10-24,Valid,350000000447268
082174444021,2023-03-22,Valid,
082169837089,2023-01-31,Valid,350000000859110
081212561823,2023-04-19,nan,
082294708417,2023-10-26,Valid,350000000623798
082296361701,2023-05-04,Valid,350000000310750
082137458488,2023-01-03,Valid,
082246884305,2023-04-12,Valid,350000000818326
085219062729,2023-08-17,Valid,350000000701891
085224479484,2023-01-27,Valid,350000000225752
082163168563,2023-04-22,Valid,350000000183306
085254123513,2023-05-04,Valid,
082226010221,2023-07-22,Valid,350000000746259
082257077832,2023-01-23,Valid,
081171280973,2023-08-15,Valid,
082184250799,2023-07-31,nan,
082139315556,2023-01-25,Valid,
081229362219,2023-02-18,Valid,
082245151477,2023-06-06,Valid,350000000173691
085296297699,2023-07-17,Valid,
082189798337,2023-10-10,Valid,
085275770766,2023-05-26,Valid,
081263835111,2023-06-10,Valid,350000000181078
081131086119,2023-06-15,Valid,350000000705282
082257821238,2023-05-01,Valid,
085220856897,2023-06-07,Valid,
085244540794,2023-06-23,nan,
082244348609,2023-01-02,Valid,
081166808111,2023-05-26,Valid,350000000099053
081117480112,2023-09-04,Valid,
082146319096,2023-06-27,Valid,350000000884708
081155283523,2023-03-01,Valid,
082128808962,2023-04-29,Valid,
082237436313,2023-04-02,Valid,
085211873391,2023-05-17,Valid,
085225312375,2023-04-17,Valid,
081132089579,2023-05-10,Valid,
081223555465,2023-09-18,Valid,
085251718772,2023-08-20,Valid,350000000638812
085240261020,2023-06-04,Valid,
082223967146,2023-01-14,Valid,
081219650488,2023-08-31,Valid,
085230515029,2023-09-14,Valid,
082170057230,2023-04-10,Valid,350000000867369
082278776763,2023-03-26,Valid,
081277057467,2023-04-22,Valid,
081278993324,2023-02-25,Valid,350000000118981
082141025619,2023-10-16,Valid,
081243686384,2023-08-23,Valid,350000000687444
085216292978,2023-04-17,Valid,
082180812366,2023-08-01,Valid,
082289773622,2023-02-24,Valid,350000000863841
081243999836,2023-03-28,Valid,
081237230876,2023-07-07,Valid,350000000756719
082234519793,2023-01-09,Valid,
081111240870,2023-06-17,Valid,
081156607588,2023-06-23,nan,
081214024813,2023-01-15,Valid,350000000469340
085284986040,2023-09-04,Valid,
082111153710,2023-05-10,Valid,350000000159394
081263834223,2023-08-24,Valid,350000000464158
081175318717,2023-02-21,Valid,
081188788969,2023-07-01,Valid,
082180519989,2023-03-31,Valid,
085264138097,2023-04-13,Valid,350000000477095
085211280666,2023-03-22,Valid,350000000611150
082190496310,2023-07-18,Valid,
082288528275,2023-08-12,nan,
082136180330,2023-05-09,Valid,
082263926312,2023-10-18,Valid,
082137958639,2023-02-20,Valid,350000000785782
081223589472,2023-04-08,nan,
082265575048,2023-05-23,Valid,
081184212624,2023-03-14,nan,
081183291237,2023-03-01,Valid,350000000700896
085291175246,2023-04-24,Valid,
082158930234,2023-03-04,Valid,
081114827918,2023-10-23,Valid,350000000189434
081270104736,2023-09-20,Valid,
081261486812,2023-04-13,Valid,
082253076864,2023-01-16,Valid,
082272839703,2023-09-22,Valid,
082268656670,2023-04-16,nan,
082284330252,2023-05-02,Valid,350000000199007
085225254953,2023-10-03,Valid,
082288076709,2023-10-23,Valid,
082148425450,2023-07-19,Valid,350000000900618
081268608482,2023-06-03,nan,
085250616853,2023-01-03,Valid,350000000508404
082126605621,2023-04-26,Valid,
082192476981,2023-09-15,Valid,
082160977828,2023-06-11,Valid,
081282216058,2023-10-12,Valid,
082177532253,2023-08-21,nan,350000000350504
082271135415,2023-06-21,Valid,
082194256410,2023-02-16,Valid,
081240955301,2023-08-14,Valid,
081154614890,2023-05-18,Valid,
082168204455,2023-10-11,Valid,
085294658262,2023-08-22,Valid,
085283610422,2023-08-21,nan,
081114493212,2023-07-20,Valid,350000000470568
081296636994,2023-04-12,Valid,350000000994782
082168349497,2023-07-06,Valid,
081177186984,2023-04-05,Valid,350000000620822
085237700753,2023-08-22,Valid,350000000476207
082195133458,2023-03-26,Valid,350000000574957
085258567483,2023-07-18,Valid,350000000092729
081117864611,2023-10-01,nan,350000000917477
085279323509,2023-05-10,Valid,350000000643495
081229588888,2023-04-12,nan,
085269565815,2023-08-23,Valid,350000000478035
082241660925,2023-08-21,Valid,
082151819098,2023-06-09,Valid,
082211152859,2023-07-11,Valid,
081244630069,2023-10-12,Valid,
081122789836,2023-07-19,Valid,
081263585136,2023-03-18,Valid,350000000537106
082132079152,2023-08-10,Valid,
081164467614,2023-09-21,Valid,350000000617012
085217314083,2023-01-18,Valid,
082261226083,2023-07-10,Valid,
082292737792,2023-10-07,Valid,
081219354192,2023-08-31,Valid,350000000631762
081146695840,2023-07-17,Valid,350000000820562
081220898048,2023-05-11,Valid,
081140926317,2023-06-08,Valid,
082239476826,2023-03-17,Valid,350000000423702
085210843991,2023-09-28,Valid,
081154688773,2023-10-23,Valid,
082143079153,2023-08-19,Valid,350000000415510
082275829489,2023-05-29,nan,
082273217167,2023-05-30,Valid,
085261715989,2023-07-03,Valid,
081256539594,2023-08-11,Valid,350000000492256
082166091595,2023-09-15,Valid,
082274695283,2023-06-23,Valid,350000000485835
085215445892,2023-06-24,Valid,350000000466344
085295150731,2023-06-18,Valid,
082287133709,2023-03-07,Valid,
082223129991,2023-10-15,Valid,
081243057750,2023-08-17,nan,350000000989285
081155689364,2023-04-12,Valid,
081275131218,2023-01-07,Valid,350000000232549
082197071204,2023-10-23,Valid,350000000985152
085254318806,2023-08-06,Valid,
081218687275,2023-06-21,Valid,
085226724853,2023-10-05,Valid,
081126141270,2023-08-05,Valid,
082258987371,2023-09-29,Valid,
085295991783,2023-04-14,Valid,350000000328898
081247547110,2023-09-13,Valid,350000000867462
082291789023,2023-08-27,Valid,350000000406312
081156174503,2023-10-16,Valid,350000000023014
082167674155,2023-05-22,Valid,
082221107242,2023-10-03,nan,
082290088900,2023-03-29,Valid,
081140906947,2023-05-03,Valid,
082229533341,2023-01-19,Valid,
082121733931,2023-04-08,Valid,350000000305806
082288603180,2023-03-18,Valid,
081271488680,2023-08-21,Valid,350000000781601
082266287168,2023-10-24,Valid,
082214152237,2023-04-02,Valid,
082172875166,2023-05-22,Valid,
081162227402,2023-04-19,Valid,350000000880772
081276619073,2023-04-07,Valid,
085250297937,2023-02-10,Valid,350000000679337
081194578271,2023-09-13,nan,350000000820363
082252016122,2023-01-15,Valid,
081174395125,2023-06-28,Valid,350000000722836
081156488549,2023-03-17,Valid,350000000925445
081137211183,2023-09-19,nan,
085229813618,2023-05-20,Valid,
082267614401,2023-01-08,nan,
082110015638,2023-10-26,Valid,
082291953265,2023-03-11,nan,
081269197522,2023-10-06,nan,
085284513764,2023-04-27,Valid,
081276551945,2023-01-22,Valid,350000000050584
082280934083,2023-06-04,Valid,
081180032486,2023-05-28,nan,
081293440662,2023-06-13,Valid,
082136267619,2023-07-06,Valid,
082186344447,2023-02-16,Valid,
082236935135,2023-10-01,Valid,
